kode;diskripsi;lokasi;merk;warna;dept;satuan;jmlawal;jmlbeli;jmljual;reorder;hpp;hrgjual1;hrgjual2;hrgjual3;jmlrbeli;jmlrjual;jmldvplus;jmldvmin;noninv;untung;ppn;lsttgl;lstven;lsttgldev;lsttglbl;lsttgljl;boxrol;koderelasi;prosen;batassup;hrgjual4;untung2;untung3;cekpakai;batas1;batas2;barcode;tglrevisi;catrevisi
8886399280146;CATS SUCCULENT SEAFOOD IN CRAB 400 GR;;;;24;CAN;0;0;0;1;11200;13000;13000;12000;0;0;0;0;FALSE;16.07;0;26-Jun-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;16.07;7.14;0;0;0;8886399280146;03-Feb-16 06:56:29;0
8886399280139;CATS SARDINES WITH CHICKEN IN 400 GR;;;;24;CAN;0;0;0;1;11200;13000;13000;12000;0;0;0;0;FALSE;16.07;0;04-May-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;16.07;7.14;0;0;0;8886399280139;03-Feb-16 06:56:29;0
8886399280313;IRRESISTIBLE BARRAMUDI 85 GR;;;;24;CAN;0;0;0;1;12950;20000;20000;23000;0;0;0;0;FALSE;54.44;0;17-Feb-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;54.44;77.61;0;0;0;8886399280313;03-Feb-16 06:56:29;0
8886399280320;IRRESISTIBLE SHRIMP N CALAMARI 85 GR;;;;24;PCS;0;0;0;1;12950;20000;20000;23000;0;0;0;0;FALSE;54.44;0;05-Jan-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;54.44;77.61;0;0;0;8886399280320;03-Feb-16 06:56:29;0
8886399280337;IRRESISTIBLE LOSTER FLAVOUR 85 GR;;;;24;PCS;0;0;0;1;12950;20000;20000;23000;0;0;0;0;FALSE;54.44;0;05-Jan-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;54.44;77.61;0;0;0;8886399280337;03-Feb-16 06:56:29;0
8886399280344;IRRESISTIBLE CHICKEN LIVER 85 GR;;;;24;PCS;0;0;0;1;12950;20000;20000;23000;0;0;0;0;FALSE;54.44;0;20-Jan-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;54.44;77.61;0;0;0;8886399280344;03-Feb-16 06:56:29;0
8886399280351;IRRESISTIBLE SHREDDED CHICKEN 85 GR;;;;24;PCS;0;0;0;1;12950;20000;20000;23000;0;0;0;0;FALSE;54.44;0;20-Mar-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;54.44;77.61;0;0;0;8886399280351;03-Feb-16 06:56:29;0
8886399280375;IRRESISTIBLE FISH ROE N CHK 85 GR;;;;24;PCS;0;0;0;1;12950;20000;20000;23000;0;0;0;0;FALSE;54.44;0;20-Mar-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;54.44;77.61;0;0;0;8886399280375;03-Feb-16 06:56:29;0
8886399280368;IRRESISTIBLE FLAKE TUNA N SALMON 85 GR;;;;24;PCS;0;0;0;1;15400;20000;20000;23000;0;0;0;0;FALSE;29.87;0;26-Mar-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;29.87;49.35;0;0;0;8886399280368;03-Feb-16 06:56:29;0
041693281833;HOLISTIC SELECT ADLT SMALL N MINI 3 LB;;;;24;BAG;0;0;0;1;96950;132000;127000;138500;0;0;0;0;FALSE;36.15;0;14-Nov-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;31;42.86;0;0;0;041693281833;03-Feb-16 06:56:29;0
9312214248514;VIRBAC WOUND GARD 50 ML;;;;1;PCS;0;0;0;1;92000;115000;110000;102000;0;0;0;0;FALSE;25;0;01-Aug-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;19.57;10.87;0;0;0;9312214248514;03-Feb-16 06:56:29;0
1ALL-SELF473;SH 1 ALL SELF RINSE 473 ML;;;;1;BTL;0;0;0;1;171000;225000;210000;190000;0;0;0;0;FALSE;31.58;0;20-Apr-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;22.81;11.11;0;0;0;1ALL-SELF473;03-Feb-16 06:56:29;0
892461002217;EYE ENVY POWDER 2.5 OZ / 70 GR;;;;1;PCS;0;7;2;1;307857.1429;500000;485000;500000;0;0;0;0;FALSE;146.91;0;24-Dec-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;139.51;146.91;0;0;0;892461002217;03-Feb-16 06:56:29;0
EYE-ENVY0.5;EYE ENVY POWDER 0.5 OZ / 14 GR;;;;1;PCS;0;6;0;1;110500;150000;140000;150000;0;0;0;0;FALSE;23.46;0;14-Nov-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;15.23;23.46;0;0;0;892461002040;03-Feb-16 06:56:29;0
851163000952;CCS BLACK ICE 3 OZ;;;;1;PCS;0;0;0;1;198000;300000;280000;235000;0;0;0;0;FALSE;51.52;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;41.41;18.69;0;0;0;851163000952;03-Feb-16 06:56:29;0
8994571016176;BIS FRONT SPRAY 250 ML;;;;1;PCS;0;12;9;1;121200;180000;175000;202000;0;0;0;0;FALSE;48.51;0;04-Nov-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;44.39;66.67;0;0;0;8994571016176;03-Feb-16 06:56:29;0
8886395100059;EARIFIC PET HORIZON 140 ML;;;;1;PCS;0;0;0;1;60225;85000;80000;70000;0;0;0;0;FALSE;41.14;0;04-Jul-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;32.84;16.23;0;0;0;8886395100059;03-Feb-16 06:56:29;0
892461002163;EYE ENVY TEAR STAIN REMOVER 59 ML;;;;1;PCS;0;4;3;1;187500;270000;260000;270000;0;0;0;0;FALSE;44;0;02-Dec-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;38.67;44;0;0;0;892461002163;03-Feb-16 06:56:29;0
030521067114;TOMLYN EYE OPTICLEAR 4 OZ;;;;1;PCS;0;0;0;1;105850;145000;135000;118000;0;0;0;0;FALSE;36.99;0;16-Sep-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;27.54;11.48;0;0;0;030521067114;03-Feb-16 06:56:29;0
851163000457;CCS THICK N THICKER WHIPPED CREME 10;;;;1;BTL;0;0;0;1;247500;375000;360000;280000;0;0;0;0;FALSE;51.52;0;30-May-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;45.45;13.13;0;0;0;851163000457;03-Feb-16 06:56:29;0
851163000686;CCS COAT LINK COAT DRESSING 10 OZ;;;;1;BTL;0;0;2;1;246400;360000;340000;360000;0;0;0;0;FALSE;46.1;0;09-Dec-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;37.99;46.1;0;0;0;851163000686;03-Feb-16 06:56:29;0
851163000709;CCS THICK N THICKER TEXTURIZING 10 OZ;;;;1;BTL;0;0;1;1;166875;250000;235000;255000;0;0;0;0;FALSE;49.81;0;26-Oct-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;40.82;52.81;0;0;0;851163000709;03-Feb-16 06:56:29;0
669066000562;OVEN BAKED PUPPY SMALL BITES 6 LB;;;;29;;0;0;0;0;178062.5;235000;225000;200000;0;0;0;0;FALSE;31.98;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;26.36;12.32;0;0;0;669066000562;03-Feb-16 06:56:29;0
P-859-B;P-859-B TEMPAT MAKAN BASKET LARGE;;;;44;PCS;0;0;1;1;24200;40000;38000;30000;0;0;0;0;FALSE;65.29;0;30-Mar-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;57.02;23.97;0;0;0;P-859-B;03-Feb-16 06:56:29;0
P-861-B;P-861-B TEMPAT MAKAN BASKET SMALL;;;;44;PCS;0;0;0;1;10450;20000;19000;13000;0;0;0;0;FALSE;91.39;0;21-Jul-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;81.82;24.4;0;0;0;P-861-B;03-Feb-16 06:56:29;0
P-788;P-788 PLASTIC BOWL BERUANG;;;;44;PCS;0;0;3;1;13200;23000;23000;17500;0;0;0;0;FALSE;74.24;0;30-Aug-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;74.24;32.58;0;0;0;P-788;03-Feb-16 06:56:29;0
P-913;P-913 TEMPAT MAKAN BEKICOT KECIL;;;;44;PCS;0;0;0;1;11000;18000;18000;14000;0;0;0;0;FALSE;63.64;0;11-Aug-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;63.64;27.27;0;0;0;P-913;03-Feb-16 06:56:29;0
SEA-BLEND;SEA BLEND;;;;28;PCS;0;0;0;1;15000;22000;22000;17500;0;0;0;0;FALSE;46.67;0;02-Jun-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;46.67;16.67;0;0;0;SEA-BLEND;03-Feb-16 06:56:29;0
BLOSSOM-PP;SALEP BLOSSOM PUTIH PUTIH;;;;28;PCS;0;0;0;1;15000;22000;22000;17500;0;0;0;0;FALSE;46.67;0;03-Jun-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;46.67;16.67;0;0;0;BLOSSOM-PP;03-Feb-16 06:56:29;0
BLOSSOM-HP;SALEP BLOSSOM HIJAU PUTIH;;;;28;PCS;0;0;0;1;15000;22000;22000;17500;0;0;0;0;FALSE;46.67;0;21-Dec-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;46.67;16.67;0;0;0;BLOSSOM-HP;03-Feb-16 06:56:29;0
BLOSSOM-HH;SALEP BLOSSOM HIJAU HIJAU;;;;28;PCS;0;0;0;1;15000;22000;22000;17500;0;0;0;0;FALSE;46.67;0;30-Mar-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;46.67;16.67;0;0;0;BLOSSOM-HH;03-Feb-16 06:56:29;0
P-911;P-911 TEMPAT MAKAN KUCING KECIL;;;;44;PCS;0;0;0;1;11000;18000;18000;14000;0;0;0;0;FALSE;63.64;0;04-Jun-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;63.64;27.27;0;0;0;P-911;03-Feb-16 06:56:29;0
P-912;P-912 TEMPAT MAKAN BEKICOT BESAR;;;;44;PCS;0;0;2;1;13200;23000;23000;17000;0;0;0;0;FALSE;74.24;0;27-Jul-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;74.24;28.79;0;0;0;P-912;03-Feb-16 06:56:29;0
P-908;P-908 TEMPAT MAKAN BABI BESAR;;;;44;PCS;0;0;4;1;13200;23000;23000;17000;0;0;0;0;FALSE;74.24;0;30-Aug-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;74.24;28.79;0;0;0;P-908;03-Feb-16 06:56:29;0
P-910;P-910 TEMPAT MAKAN KUCING BESAR;;;;44;PCS;0;0;3;1;13200;23000;23000;17000;0;0;0;0;FALSE;74.24;0;30-Mar-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;74.24;28.79;0;0;0;P-910;03-Feb-16 06:56:29;0
P-909;P-909 TEMPAT MAKAN BABI KECIL;;;;44;PCS;0;0;0;1;11000;18000;18000;14000;0;0;0;0;FALSE;63.64;0;21-Jul-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;63.64;27.27;0;0;0;P-909;03-Feb-16 06:56:29;0
P-914;P-914 TEMPAT MAKAN IKAN BESAR;;;;44;PCS;0;0;1;1;13200;23000;23000;17000;0;0;0;0;FALSE;74.24;0;30-Mar-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;74.24;28.79;0;0;0;P-914;03-Feb-16 06:56:29;0
P-789;P-789 TEMPAT MAKAN BERUANG KECIL;;;;44;PCS;0;0;0;1;11000;19000;19000;14700;0;0;0;0;FALSE;72.73;0;26-Oct-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;72.73;33.64;0;0;0;P-789;03-Feb-16 06:56:29;0
CAFORTAN-20;CAFORTAN 20 PC;;;;27;PCS;0;0;42;1;12000;17000;17000;17000;0;0;0;0;FALSE;41.67;0;23-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;41.67;41.67;0;0;0;CAFORTAN-20;03-Feb-16 06:56:29;0
P-679;P-679 KANDANG HAMSTER KECIL;;;;44;PCS;0;0;0;1;90750;150000;140000;105000;0;0;0;0;FALSE;65.29;0;02-Oct-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;54.27;15.7;0;0;0;P-679;03-Feb-16 06:56:29;0
P-678;P-678 KANDANG HAMSTER BESAR;;;;44;PCS;0;0;0;1;90750;165000;155000;115500;0;0;0;0;FALSE;81.82;0;30-Mar-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;70.8;27.27;0;0;0;P-678;03-Feb-16 06:56:29;0
P-725;P-725 KANDANG KURA KURA BESAR;;;;44;PCS;0;0;1;1;27500;38000;38000;32000;0;0;0;0;FALSE;38.18;0;12-Apr-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;38.18;16.36;0;0;0;P-725;03-Feb-16 06:56:29;0
P-726;P-726 KANDANG KURA KURA KECIL;;;;44;PCS;0;0;0;1;19250;32000;32000;23500;0;0;0;0;FALSE;66.23;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;66.23;22.08;0;0;0;P-726;03-Feb-16 06:56:29;0
INDODOG-42;INDODOG EDISI 42;;;;9;PCS;0;0;0;1;24000;30000;30000;26000;0;0;0;0;FALSE;25;0;04-Jun-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;25;8.33;0;0;0;INDODOG-42;03-Feb-16 06:56:29;0
KPC;KPC KANDILA PET DRINKING;;;;27;PCS;0;0;0;1;10000;20000;20000;15000;0;0;0;0;FALSE;100;0;22-Apr-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;50;0;0;0;KPC;03-Feb-16 06:56:29;0
97;97 PENGANGGON;;;;14;PCS;0;0;12;1;38360.71;75000;70000;52000;0;0;0;0;FALSE;95.51;0;08-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;82.48;35.56;0;0;0;97;03-Feb-16 06:56:29;0
98;98 PENGANGGON;;;;14;PCS;0;0;13;1;34774.03;70000;65000;48000;0;0;0;0;FALSE;101.3;0;19-Dec-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;86.92;38.03;0;0;0;98;03-Feb-16 06:56:29;0
RC-E1;RC EXIGENT 1 KG;;;;27;KG;0;0;3;1;68000;90000;90000;90000;0;0;0;0;FALSE;32.35;0;29-Mar-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;32.35;32.35;0;0;0;RC-E1;03-Feb-16 06:56:29;0
P-522;P-522 PET PROTECTION COVER;;;;44;PCS;0;0;4;1;35750;55000;55000;45500;0;0;0;0;FALSE;53.85;0;02-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;53.85;27.27;0;0;0;P-522;03-Feb-16 06:56:29;0
P-519;P-519 PET PROTECTION COVER;;;;44;PCS;0;0;10;1;22100;37000;35000;26000;0;0;0;0;FALSE;67.42;0;06-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;58.37;17.65;0;0;0;P-519;03-Feb-16 06:56:29;0
P-518;P-518 PET PROTECTION COVER;;;;44;PCS;0;0;5;1;19200;33000;31000;23000;0;0;0;0;FALSE;71.88;0;04-Feb-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;61.46;19.79;0;0;0;P-518;03-Feb-16 06:56:29;0
CHEF-AD20;CHEF'S CHOICE ADLT DOG 20 KG;;;;21;SAK;0;20;10;1;255184.61;330000;320000;285000;0;0;0;1;FALSE;29.32;0;09-Jan-17;  -   -;  -   -;  -   -;  -   -;0;CHEF-AD1;0;0;0;25.4;11.68;0;0;0;CHEF-AD20;03-Feb-16 06:56:29;0
CHEF-ACT20;CHEF'S CHOICE ADLT CAT TUNA 20 KG;;;;21;SAK;0;21;9;1;374681;465000;450000;580000;0;0;0;3;FALSE;24.11;0;14-Jan-17;  -   -;  -   -;  -   -;  -   -;0;CHEF-AC1;0;0;0;20.1;54.8;0;0;0;CHEF-ACT20;03-Feb-16 06:56:29;0
CHEF-ACSF20;CHEF'S CHOICE ADLT CAT OF 20 KG;;;;21;SAK;0;31;10;1;382500;465000;450000;580000;0;0;0;3;FALSE;21.57;0;05-Jan-17;  -   -;  -   -;  -   -;  -   -;0;CHEF-AC1;0;0;0;17.65;51.63;0;0;0;CHEF-ACSF20;03-Feb-16 06:56:29;0
CHEF-AD1;CHEF'S CHOICE ADLT DOG 1 KG;;;;27;KG;0;0;100;1;12900;18000;18000;18000;0;0;21;0;FALSE;39.53;0;22-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;39.53;39.53;0;0;0;CHEF-AD1;03-Feb-16 06:56:29;0
CHEF-AC1;CHEF'S CHOICE ADLT CAT 1 KG;;;;27;KG;0;0;652;1;19250;25000;25000;25000;0;0;126;0;FALSE;29.87;0;23-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;29.87;29.87;0;0;0;CHEF-AC1;03-Feb-16 06:56:29;0
P-871-A;P-871-A ANIMALE DUMBELL;;;;44;PCS;0;0;1;1;16500;27000;27000;20000;0;0;0;0;FALSE;63.64;0;30-Oct-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;63.64;21.21;0;0;0;P-871-A;03-Feb-16 06:56:29;0
P-889;P-889 PET FEEDING VESSEL ANIMALE M;;;;44;PCS;0;0;2;1;18700;42000;40000;29000;0;0;0;0;FALSE;124.6;0;15-Jul-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;113.9;55.08;0;0;0;P-889;03-Feb-16 06:56:29;0
P-545;P-545 PET FEEDING BOTTLE 500 ML;;;;44;PCS;0;0;4;1;16500;30000;30000;24000;0;0;0;0;FALSE;81.82;0;07-Oct-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;81.82;45.45;0;0;0;P-545;03-Feb-16 06:56:29;0
P-578;P-578 PET PRODUCT ANIMALE;;;;44;PCS;0;0;0;1;13750;24000;24000;17500;0;0;0;0;FALSE;74.55;0;31-Mar-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;74.55;27.27;0;0;0;P-578;03-Feb-16 06:56:29;0
P-870-A;P-870-A BONE W BELL ANIMALE;;;;44;PCS;0;0;3;1;12100;23000;23000;16000;0;0;0;0;FALSE;90.08;0;21-Nov-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;90.08;32.23;0;0;0;P-870-A;03-Feb-16 06:56:29;0
P-582;P-582 PET TOY ANIMALE;;;;44;PCS;0;0;3;1;12100;20000;20000;15400;0;0;0;0;FALSE;65.29;0;03-May-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;65.29;27.27;0;0;0;P-582;03-Feb-16 06:56:29;0
TA-01;TA-01 TAS ANIMALE;;;;44;PCS;0;0;0;1;50000;80000;70000;60000;0;0;0;0;FALSE;60;0;21-Aug-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;40;20;0;0;0;TA-01;03-Feb-16 06:56:29;0
BA-001;BA-001 BOLA ANIMALE;;;;44;PCS;0;0;0;1;3000;6000;6000;4000;0;0;0;0;FALSE;100;0;10-Mar-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;33.33;0;0;0;BA-001;03-Feb-16 06:56:29;0
CDA;CDA ANIMALE;;;;44;PCS;0;0;0;1;10000;15000;15000;12000;0;0;0;0;FALSE;50;0;11-Jul-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;50;20;0;0;0;CDA;03-Feb-16 06:56:29;0
BKA;BKA ANIMALE;;;;44;PCS;0;0;0;1;8000;20000;20000;10000;0;0;0;0;FALSE;150;0;10-Jun-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;150;25;0;0;0;BKA;03-Feb-16 06:56:29;0
BBA;BBA ANIMALE;;;;44;PCS;0;0;0;1;12000;30000;30000;20000;0;0;0;0;FALSE;150;0;07-Sep-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;150;66.67;0;0;0;BBA;03-Feb-16 06:56:29;0
STOP-CAT;STOPWORM CAT;;;;1;PCS;0;0;0;1;12000;16000;16000;13000;0;0;0;0;FALSE;33.33;0;26-Apr-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;33.33;8.33;0;0;0;STOP-CAT;03-Feb-16 06:56:29;0
BF-C0.75;BIS FRONT CAT 0.75 ML;;;;1;PCS;0;0;0;1;20000;27000;27000;22000;0;0;0;0;FALSE;35;0;19-May-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;35;10;0;0;0;BF-C0.75;03-Feb-16 06:56:29;0
BF-DS0.95;BIS FRONT DOG SMALL 0.95 ML;;;;1;PCS;0;0;0;1;20000;30000;30000;23000;0;0;0;0;FALSE;50;0;29-Aug-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;50;15;0;0;0;BF-DS0.95;03-Feb-16 06:56:29;0
BF-DL2.95;BIS FRONT DOG LARGE 2.95 ML;;;;1;PCS;0;0;0;1;30000;37000;37000;32000;0;0;0;0;FALSE;23.33;0;06-Feb-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;23.33;6.67;0;0;0;BF-DL2.95;03-Feb-16 06:56:29;0
P-877;P-877 PET FEEDING BOTTLE DOT 150 ML;;;;44;PCS;0;0;0;1;20900;40000;38000;27000;0;0;0;0;FALSE;91.39;0;01-Apr-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;81.82;29.19;0;0;0;P-877;03-Feb-16 06:56:29;0
P-927;P-927 PIG EAR PET DOCTOR;;;;44;PCS;0;0;0;1;13700;23000;23000;17000;0;0;0;0;FALSE;67.88;0;02-May-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;67.88;24.09;0;0;0;P-927;03-Feb-16 06:56:29;0
P-674;P-674 DOT MINUM KECIL ANIMALE;;;;44;PCS;0;0;0;1;4500;8000;8000;5500;0;0;0;0;FALSE;77.78;0;15-Apr-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;77.78;22.22;0;0;0;P-674;03-Feb-16 06:56:29;0
KUL;KUL HARNES KULIT;;;;1;PCS;0;0;0;1;203000;290000;275000;235000;0;0;0;0;FALSE;42.86;0;13-Aug-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;35.47;15.76;0;0;0;KUL;03-Feb-16 06:56:29;0
KUL-BATIK;KUL BATIK HARNESS KULIT;;;;1;PCS;0;0;0;1;211250;325000;310000;250000;0;0;0;0;FALSE;53.85;0;21-May-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;46.75;18.34;0;0;0;KUL-BATIK;03-Feb-16 06:56:29;0
KUL-MOTIF;KUL MOTIF HARNESS KULIT;;;;1;PCS;0;0;0;1;210250;325000;310000;250000;0;0;0;0;FALSE;54.58;0;30-Jul-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;47.44;18.91;0;0;0;KUL-MOTIF;03-Feb-16 06:56:29;0
KUL-MANIK;KUL MANIK HARNESS KULIT;;;;1;PCS;0;1;1;1;271875;375000;360000;320000;0;0;0;0;FALSE;37.93;0;04-Mar-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;32.41;17.7;0;0;0;KUL-MANIK;03-Feb-16 06:56:29;0
BF-D1.92;BIS FRONT DOG MEDIUM 1.92 ML;;;;1;PCS;0;0;0;1;25000;37000;37000;28000;0;0;0;0;FALSE;48;0;15-Oct-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;48;12;0;0;0;BF-D1.92;03-Feb-16 06:56:29;0
P-667;P-667 DOCTOR PET COMB ANIMALE;;;;44;PCS;0;0;0;1;22000;42000;39000;32000;0;0;0;0;FALSE;90.91;0;13-Jul-15;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;77.27;45.45;0;0;0;P-667;03-Feb-16 06:56:29;0
EAR-CLEANER65;EAR CLEANER SANITISER 65 ML;;;;16;PCS;0;60;31;1;13300;17000;16000;20000;0;0;12;0;FALSE;27.82;0;25-Oct-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;20.3;50.38;0;0;0;EAR-CLEANER65;03-Feb-16 06:56:29;0
LOVE-PUPPIES;SH LOVE ME PUPPIES SANITISER;;;;16;BTL;0;0;0;1;25270;40000;38000;45000;0;0;0;0;FALSE;58.29;0;25-Nov-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;50.38;78.08;0;0;0;LOVE-PUPPIES;03-Feb-16 06:56:29;0
LOVE-KITTEN;SH LOVE ME SANITISER KITTEN;;;;16;BTL;0;0;1;1;27475;40000;38000;45000;0;0;0;0;FALSE;45.59;0;13-Aug-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;38.31;63.79;0;0;0;LOVE-KITTEN;03-Feb-16 06:56:29;0
8653328896767;SH SANITISER KITTY MEDICATED 250 ML;;;;16;BTL;0;72;53;1;19950;25000;23000;30000;0;0;0;0;FALSE;26.4;0;19-Jan-17;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;16.29;51.68;0;0;0;8653328896767;03-Feb-16 06:56:29;0
P-850;P-850 PETS TOY ANIMALE;;;;44;PCS;0;0;3;1;12100;20000;20000;15400;0;0;0;0;FALSE;65.29;0;03-Oct-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;65.29;27.27;0;0;0;P-850;03-Feb-16 06:56:29;0
P-513;P-513 PET CAGE ANIMALE;;;;44;PCS;0;0;0;1;107250;195000;185000;136500;0;0;0;0;FALSE;81.82;0;21-Apr-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;72.49;27.27;0;0;0;P-513;03-Feb-16 06:56:29;0
P-513-B;P-513-B PET CAGE ANIMALE;;;;44;PCS;0;0;0;1;93500;180000;170000;129000;0;0;0;0;FALSE;92.51;0;21-Nov-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;81.82;37.97;0;0;0;P-513-B;03-Feb-16 06:56:29;0
P-651;P-651 PET CAGE ANIMALE;;;;44;PCS;0;0;0;1;126500;230000;220000;161000;0;0;0;0;FALSE;81.82;0;16-Sep-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;73.91;27.27;0;0;0;P-651;03-Feb-16 06:56:29;0
P-651-B;P-651-B PET CAGE ANIMALE;;;;44;PCS;0;0;0;1;96250;175000;165000;122500;0;0;0;0;FALSE;81.82;0;21-Nov-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;71.43;27.27;0;0;0;P-651-B;03-Feb-16 06:56:29;0
CT-07;CT-07 KANDANG KUCING;;;;44;PCS;0;0;0;1;700000;1030000;975000;815000;0;0;0;0;FALSE;47.14;0;12-Apr-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;39.29;16.43;0;0;0;CT-07;03-Feb-16 06:56:29;0
CT-05;CT-05 KANDANG KUCING;;;;44;PCS;0;0;0;1;750000;1100000;1045000;875000;0;0;0;0;FALSE;46.67;0;04-Feb-14;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;39.33;16.67;0;0;0;CT-05;03-Feb-16 06:56:29;0
73;73 PENGANGGON TALI HARNESS;;;;14;PCS;0;0;1;1;14000;30000;28000;20000;0;0;0;0;FALSE;114.29;0;06-Nov-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;100;42.86;0;0;0;73;03-Feb-16 06:56:29;0
24;24 SPONGE BALL PENGANGGON;;;;14;PCS;0;0;0;1;10500;32000;30000;23500;0;0;0;0;FALSE;204.76;0;10-Aug-13;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;185.71;123.81;0;0;0;24;03-Feb-16 06:56:29;0
